0.008,0.5,6.341858919621739,32.6928292396417,[ 0.         -4.00532307]
0.015,0.5,6.686387996703635,143.15491056412478,[ 0.         -4.90216255]
0.008,0.45,6.88500820273084,58.39190653426731,[ 0.         -4.67696774]
0.022000000000000002,0.5,6.9558556985945925,215.79829381861063,[ 0.         -5.53484717]
0.015,0.45,7.310963196372704,160.3456377189615,[ 0.         -5.61269138]
0.008,0.4,7.6096756859573995,86.75958095882704,[ 0.         -5.54347359]
0.022000000000000002,0.45,7.648765708430288,229.26518230050777,[ 0.         -6.29509162]
0.015,0.4,8.124464837434981,179.4008767662016,[ 0.         -6.52146922]
0.022000000000000002,0.4,8.56355856169244,244.54964449988884,[ 0.         -7.28630678]
0.008,0.35000000000000003,8.606991880968158,118.36533081862592,[ 0.         -6.69881854]
0.015,0.35000000000000003,9.234110475435049,201.05695285569627,[ 0.         -7.73939524]
0.022000000000000002,0.35000000000000003,9.793990357925962,261.8324976220315,[ 0.         -8.60315285]
0.008,0.30000000000000004,10.034879475003194,153.92852322542072,[ 0.         -8.30452209]
0.001,0.25,10.653976870160722,66.5452069003238,[ 0.        -8.4867029]
0.015,0.30000000000000004,10.793584732509617,225.64715248181534,[ 0.         -9.42182049]
0.022000000000000002,0.30000000000000004,11.527859564747674,281.68524951717785,[  0.         -10.43628581]
0.008,0.25,12.179741504369032,194.14553143109296,[  0.         -10.65046916]
0.015,0.25,13.133257278450996,254.25675981583814,[  0.         -11.90454108]
0.001,0.2,13.93775197752441,148.17302107748742,[  0.         -12.17861708]
0.022000000000000002,0.25,14.205776615201376,304.9589527895533,[  0.         -13.23057138]
0.008,0.2,15.646469465672068,240.09545009708572,[  0.         -14.34694672]
0.015,0.2,16.917456259847082,287.84596474268784,[  0.         -15.85668608]
0.001,0.15000000000000002,19.79431443207401,232.93683936728877,[  0.         -18.45899863]
0.022000000000000002,0.2,19.925251138972712,332.77457484781894,[  0.         -19.08912401]
0.001,0.30000000000000004,20.594091644891915,0.0,[  0.         -18.09409164]
0.029,0.5,21.90229100853526,339.49112534553046,[  0.         -21.09974664]
0.008,0.15000000000000002,21.903357119762763,292.92769169130423,[  0.         -20.86799558]
0.029,0.45,23.387403535062475,343.61261443094577,[  0.         -22.60546661]
0.015,0.15000000000000002,23.889127111152423,328.17638356376216,[  0.         -23.03000903]
0.029,0.4,25.187509503770016,348.6615974423115,[  0.         -24.43081749]
0.029,0.35000000000000003,27.24263995756468,354.29118100211326,[  0.         -26.51409586]
0.029,0.30000000000000004,29.73049664142965,360.9906618637732,[  0.         -29.03544995]
0.022000000000000002,0.15000000000000002,31.033665335995668,363.42106712494876,[  0.         -30.35077067]
0.001,0.1,32.08408185778242,320.3346191423743,[  0.         -31.18575495]
0.029,0.25,32.788039590977014,368.91576796319185,[  0.         -32.13261843]
0.008,0.1,35.40752911582495,354.4442403712952,[  0.         -34.67975032]
0.029,0.2,36.8783556811209,379.1748968172098,[  0.         -36.27423017]
0.036000000000000004,0.5,38.06589850930805,382.5812433620176,[  0.         -37.47880473]
0.015,0.1,38.841299972121455,376.86594871781153,[  0.         -38.22562972]
0.036000000000000004,0.45,38.854334470192526,384.6230548129719,[  0.         -38.27744974]
0.036000000000000004,0.4,39.74567876368899,386.77214147066695,[  0.         -39.17953947]
0.036000000000000004,0.35000000000000003,40.78713626116865,389.07651709148917,[  0.         -40.23251885]
0.036000000000000004,0.30000000000000004,42.30342627143083,392.8090243846564,[  0.         -41.76747139]
0.029,0.15000000000000002,42.81175444722192,393.2690347999548,[  0.         -42.27809962]
0.036000000000000004,0.25,44.16749415634887,396.9048042053791,[  0.         -43.65201818]
0.022000000000000002,0.1,45.18207655035457,396.7758150391419,[  0.         -44.66595563]
0.001,0.35000000000000003,45.2739470423945,0.0,[  0.         -42.77394704]
0.036000000000000004,0.2,46.962274397315944,403.2273486663663,[  0.         -46.47841114]
0.043000000000000003,0.5,47.674192981111446,404.93317175294936,[  0.         -47.19885884]
0.043000000000000003,0.45,48.205883430844146,406.11237303234117,[  0.        -47.7364453]
0.043000000000000003,0.4,48.82986232605507,407.3868298424293,[  0.         -48.36679648]
0.001,0.45,49.35010373562332,0.0,[  0.         -46.85010374]
0.001,0.4,49.373256540404356,0.0,[  0.         -46.87325654]
0.001,0.5,49.402672293829745,0.0,[  0.         -46.90267229]
0.043000000000000003,0.35000000000000003,49.66197835965211,409.19388216001676,[  0.         -49.20794777]
0.043000000000000003,0.30000000000000004,50.76389346453577,411.598366772397,[  0.        -50.3218853]
0.036000000000000004,0.15000000000000002,51.172742763976004,411.97707508014634,[  0.         -50.73262814]
0.043000000000000003,0.25,52.169604248643374,414.31746416331964,[  0.         -51.74119157]
0.029,0.1,52.567007966527,413.6216783182012,[  0.         -52.13511636]
0.043000000000000003,0.2,54.25638596827354,418.3799177030785,[  0.         -53.84828556]
0.05,0.5,54.72535049408603,419.5240883339122,[  0.         -54.32297094]
0.05,0.45,55.20100486182414,420.6557884622962,[  0.        -54.8042838]
0.05,0.4,55.68041785396219,421.470891651202,[  0.         -55.28777231]
0.05,0.35000000000000003,56.34787291461332,422.8012834399887,[  0.         -55.96187933]
0.05,0.30000000000000004,57.183126075366395,424.3053527159893,[  0.         -56.80465284]
0.043000000000000003,0.15000000000000002,57.68005792717158,425.1089259860859,[  0.         -57.30560256]
0.05,0.25,58.360756169548274,426.4850378177666,[  0.         -57.99318136]
0.036000000000000004,0.1,58.78335956632873,426.49390242038635,[  0.         -58.41582908]
0.05,0.2,60.075729995969695,429.5425872893988,[  0.         -59.72344293]
0.001,0.05,61.58595502450806,409.72575961259673,[  0.         -61.13458382]
0.05,0.15000000000000002,62.923612895852926,434.73924131723,[  0.        -62.5973091]
0.043000000000000003,0.1,63.90766782540087,436.0246262201679,[  0.         -63.58779096]
0.008,0.05,65.2652609995587,424.3344567022697,[  0.         -64.88693328]
0.05,0.1,68.20936928130595,443.4211371907855,[  0.         -67.92647497]
0.015,0.05,68.77117460004358,435.15277264766814,[  0.         -68.44693846]
0.022000000000000002,0.05,72.03404656337905,443.37120561499614,[  0.         -71.75090259]
0.029,0.05,75.0335958099709,449.9450614331607,[  0.         -74.78332112]
0.036000000000000004,0.05,77.80325766403932,455.5704652760138,[  0.         -77.58110999]
0.043000000000000003,0.05,80.24190013591841,459.8344558212475,[  0.         -80.04107242]
0.05,0.05,82.46259285828647,463.51301669281173,[  0.         -82.28015794]
0.001,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
0.008,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
0.015,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
0.022000000000000002,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
0.029,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
0.036000000000000004,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
0.043000000000000003,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
0.05,0.0,112.20638939011714,500.0,[   0.         -112.20638939]
